id,label,ctype,Descripción,Fuente,Tipo de Fuente,Medida
v7_v_002_188,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_189,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_190,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_191,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_192,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_193,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_194,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_195,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_196,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_197,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_198,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_199,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_200,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_201,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_202,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_203,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_204,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_205,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_206,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_207,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_208,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_209,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_210,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_211,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_212,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_213,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_214,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_215,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_216,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_217,"area en proceso de vivienda no vis ( reinicio proceso), i trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_219,"area en proceso de vivienda no vis ( reinicio proceso), ii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_220,"area en proceso de vivienda no vis ( reinicio proceso), iii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_221,"area en proceso de vivienda no vis ( reinicio proceso), iv trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_29,"unidades iniciadas de viviendas  diferentes a las vis,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_30,"unidades iniciadas de viviendas  diferentes a las vis, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_31,"unidades iniciadas de viviendas  diferentes a las vis, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_32,"unidades iniciadas de viviendas   diferentes a las vis, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_33,"unidades iniciadas de viviendas diferentes a las vis,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_34,"unidades iniciadas de viviendas diferentes a las vis,, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_35,"unidades iniciadas de viviendas  diferentes a las vis, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_36,"unidades iniciadas de viviendas  diferentes a las vis, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_37,"unidades iniciadas de viviendas  diferentes a las vis,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_38,"unidades iniciadas de viviendas diferentes a las vis, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_39,"unidades iniciadas de viviendas  diferentes a las vis, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_40,"unidades iniciadas de viviendas  diferentes a las vis, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_41,"unidades iniciadas de viviendas  diferentes a las vis,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_42,"unidades iniciadas de viviendas diferentes a las vis,, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_43,"unidades iniciadas de viviendas diferentes a las vis, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_44,"unidades iniciadas de viviendas diferentes a las vis, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_45,"unidades iniciadas de viviendas diferentes a las vis,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_46,"unidades iniciadas de viviendas diferentes a las vis, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_47,"unidades iniciadas de viviendas diferentes a las vis, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_48,"unidades iniciadas de viviendas  diferentes a las vis, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_49,"unidades iniciadas de viviendas  diferentes a las vis, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_50,"unidades iniciadas de viviendas  diferentes a las vis, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_51,"unidades iniciadas de viviendas  diferentes a las vis, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_52,"unidades iniciadas de viviendas  diferentes a las vis, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_53,"area iniciadas en m2 de viviendas diferentes a las vis,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_54,"area iniciadas en m2 de viviendas diferentes a las vis, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_55,"area iniciadas en m2 de viviendas diferentes a las vis, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_56,"area iniciadas en m2 de viviendas diferentes a las vis, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_57,"area iniciadas en m2 de viviendas diferentes a las vis,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_58,"area iniciadas en m2 de viviendas diferentes a las vis, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_59,"area iniciadas en m2  de viviendas diferentes a las vis, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_60,"area iniciadas en m2  de viviendas diferentes a las vis, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_61,"area iniciadas en m2 de viviendas diferentes a las vis,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_62,"area iniciadas en m2  de viviendas diferentes a las vis, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_63,"area iniciadas en m2 de viviendas diferentes a las vis, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_64,"area iniciadas en m2  de viviendas diferentes a las vis, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_65,"area iniciadas en m2 de viviendas diferentes a las vis,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_66,"area iniciadas en m2 de viviendas diferentes a las vis, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_67,"area iniciadas en m2 de viviendas diferentes a las vis, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_68,"area iniciadas en m2 de viviendas diferentes a las vis, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_69,"area iniciadas en m2 de viviendas diferentes a las vis,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_70,"area iniciadas en m2 de viviendas diferentes a las vis, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_71,"area iniciadas en m2  de viviendas diferentes a las vis, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_72,"area iniciadas en m2 de viviendas diferentes a las vis, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_73,"area iniciadas en m2 de viviendas diferentes a las vis, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_74,"area iniciadas en m2 de viviendas diferentes a las vis, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_75,"area iniciadas en m2 de viviendas diferentes a las vis, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_76,"area iniciadas en m2 de viviendas diferentes a las vis, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_77,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_78,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_79,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_80,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_81,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_82,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_83,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_84,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_85,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_86,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_87,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_88,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_89,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_90,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_91,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_92,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_93,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_94,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_95,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_96,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_97,"unidades en proceso de vivienda no vis (obras nuevas), i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_98,"unidades en proceso de vivienda no vis (obras nuevas), ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_99,"unidades en proceso de vivienda no vis (obras nuevas), iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_003,tasa de cobertura del servicio de acueducto,Nu,NA,Expediente Urbano Plan de Ordenamiento territorial 2013,NA,NA
v8_ma_01_04,accidentes totales en transmetro,Nu,NA,Transmetro S.A,NA,NA
v8_ma_06,"existencia, monitoreo y cumplimiento de regulaciones sobre polucion acustica",Ca,NA,DAMAB,NA,NA
v9_m_001_01,pasajeros movilizados en transporte masivo,Nu,NA,Transmetro S.A,NA,NA
v9_m_001_02,heridos en el sistema transmetro,Nu,NA,Transmetro S.A,NA,NA
v9_m_001_05,no. de automotores de transporte particular por cada 100 habitantes.,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_001_06,no. de motos por cada 100 habitantes.,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_002,promedio diario de pasajeros del sistema de transporte masivo,Nu,NA,Transmetro S.A,NA,NA
v9_m_003,porcentaje de cumplimiento del promedio diario de pasajeros de pasajeros en el stm frente a su respectivo documento conpes,Nu,NA,NA,NA,NA
v9_m_004,variacion en el numero de pasajeros del tranporte publico,Nu,NA,NA,NA,NA
v9_m_009,kilometros de ciclovias exclusivas existentes,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_010,porcentaje de victimas conductores,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_011,porcentaje de victimas peatones,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_012,porcentaje de victimas pasajeros,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_013,porcentaje de lesionados conductores,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_014,porcentaje de lesionados peatones,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_015,porcentaje de lesionados pasajeros,Nu,NA,Instituto Nacional de Medicina Legal,NA,NA
v9_m_016,total accidentes de transito,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_01,numero de lesiones no fatales en accidente de transito,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_02,tasa de lesiones no fatales en accidente de transito (por 100 mil habitantes),Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_03,muertes en accidente de transito victima peaton,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_04,muertes en accidente de transito victima motociclista conductor,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_05,muertes en accidente de transito victima pasajero,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_06,muertes en accidente de transito victima motociclista pasajero,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_07,muertes en accidente de transito victima ciclista,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_08,muertes en accidente de transito victima conductor,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_09,total muertes en accidente de transito,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_10,tasa muertes en accidente de transito (por 100 mil habitantes),Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_11,lesiones en accidente de transito victima <1 a 4 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_12,lesiones en accidente de transito victima de 5 a 14 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_13,lesiones en accidente de transito victima de 15 a 17 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_14,lesiones en accidente de transito victima de 18 a 24 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_15,lesiones en accidente de transito victima de 25 a 34 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_16,lesiones en accidente de transito victima de 35 a 44 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_17,lesiones en accidente de transito victima de 45 a 59 anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_18,lesiones en accidente de transito victima > 60anos,Nu,NA,Sistema de Información unificado del Fondo de seguridad y convivencia Distrital,NA,NA
v9_m_016_19,comparendos por infracciones de transito pagados,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_20,comparendos por infracciones de transito a taxis,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_21,comparendos por infracciones de transito a transporte particular,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_22,comparendos por infracciones de transito a transporte publico colectivo,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_23,total comparendos por infracciones de transito,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_24,comparendos por alcoholemia en transporte publico colectivo,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
v9_m_016_25,comparendos por alcoholemia en taxis,Nu,NA,Secretaría Distrital de Movilidad,NA,NA
